Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,calculate_sale,total_cost,Profi,Profi_Marge,Vente_Point,Sales_Rep_encoder,Region_encoder,Product_Category_encoder,Customer_Type_encoder,Payment_Method_encoder,Sales_Channel_encoder,Region_and_Sales_Rep_encoder
1007,2023-03-30,David,East,8088.96,14,Furniture,1122.07,1608.76,New,0.22,Cash,Retail,East-David,17567.659200000002,15708.98,-7620.0199999999995,-0.9420271580030065,57157.11,3,0,3,0,1,1,3
1073,2023-10-23,Charlie,South,4650.68,45,Clothing,4369.5,4381.89,Returning,0.02,Credit Card,Retail,South-Charlie,193241.34900000002,196627.5,-191976.82,-41.27930109145329,22415.35,2,2,0,1,2,1,12
1072,2023-11-24,Alice,East,5511.11,25,Clothing,481.19,693.4,New,0.27,Credit Card,Retail,East-Alice,12654.55,12029.75,-6518.64,-1.182817980406851,40784.03,0,0,0,0,2,1,0
1012,2023-10-22,David,North,4384.88,34,Furniture,2462.55,2521.77,New,0.21,Bank Transfer,Retail,North-David,67734.7422,83726.70000000001,-79341.82,-18.09441079345387,27111.93,3,1,3,0,0,1,8
1034,2023-04-14,Alice,West,534.61,3,Clothing,3472.51,3732.0,New,0.06,Cash,Online,West-Alice,10524.24,10417.53,-9882.92,-18.48622360225211,15214.17,0,3,0,0,1,0,15
1033,2023-01-14,Alice,West,1740.92,24,Clothing,1345.67,1367.76,New,0.06,Bank Transfer,Online,West-Alice,30856.665599999997,32296.08,-30555.160000000003,-17.551156859591483,16955.09,0,3,0,0,0,0,15
1048,2023-10-15,Charlie,North,4510.86,42,Electronics,3139.99,3349.37,Returning,0.13,Credit Card,Retail,North-Charlie,122385.9798,131879.58,-127368.71999999999,-28.236017078783203,27846.47,2,1,1,1,2,1,7
1023,2023-06-28,Eve,East,2170.94,9,Clothing,4155.46,4273.6,Returning,0.25,Cash,Retail,East-Eve,28846.800000000003,37399.14,-35228.2,-16.227164269855454,36621.6,4,0,0,1,1,1,4
1062,2023-05-05,Eve,South,594.79,26,Clothing,992.17,1263.49,Returning,0.25,Bank Transfer,Retail,South-Eve,24638.055,25796.42,-25201.629999999997,-42.37063501403857,26515.53,4,2,0,1,0,1,14
1088,2023-12-19,Alice,East,8452.13,20,Clothing,4590.24,5088.28,New,0.16,Bank Transfer,Retail,East-Alice,85483.10399999999,91804.79999999999,-83352.66999999998,-9.861735444201639,49236.16,0,0,0,0,0,1,0
1037,2023-01-23,Bob,North,9813.81,40,Clothing,2790.11,3192.37,Returning,0.26,Bank Transfer,Online,North-Bob,94494.15199999999,111604.40000000001,-101790.59000000001,-10.3721785932273,31155.339999999997,1,1,0,1,0,0,6
1099,2023-03-04,David,East,7952.11,10,Furniture,1531.2,1955.56,New,0.0,Credit Card,Online,East-David,19555.6,15312.0,-7359.89,-0.9255266841127702,65109.22,3,0,3,0,2,0,3
1044,2023-05-23,Bob,West,8552.47,19,Food,2182.75,2504.03,New,0.01,Bank Transfer,Online,West-Bob,47100.8043,41472.25,-32919.78,-3.8491546886455024,50733.45,1,3,2,0,0,0,16
1086,2023-06-02,Bob,East,2495.57,3,Electronics,1595.35,1625.7099999999998,New,0.27,Cash,Online,East-Bob,3560.304899999999,4786.049999999999,-2290.479999999999,-0.9178183741590094,35575.55,1,0,1,0,1,0,1
1091,2023-05-25,Alice,North,9610.21,24,Clothing,3639.3,3750.63,New,0.23,Bank Transfer,Retail,North-Alice,69311.6424,87343.20000000001,-77732.99000000002,-8.088583912318256,20152.199999999997,0,1,0,0,0,1,5
1035,2023-08-13,Alice,West,2049.56,5,Clothing,3991.69,4454.97,New,0.14,Credit Card,Retail,West-Alice,19156.371000000003,19958.45,-17908.89,-8.737919358301294,19004.65,0,3,0,0,2,1,15
1065,2023-11-05,Alice,East,9519.16,3,Furniture,4173.04,4362.44,New,0.23,Bank Transfer,Retail,East-Alice,10077.2364,12519.119999999999,-2999.959999999999,-0.31514965606208944,58755.32,0,0,3,0,0,1,0
1099,2023-04-14,Alice,East,9948.71,27,Food,4929.55,4990.33,Returning,0.29,Credit Card,Online,East-Alice,95664.6261,133097.85,-123149.14000000001,-12.378402828105354,68704.03,0,0,2,1,2,0,0
1047,2023-04-14,Eve,West,7146.06,16,Clothing,3966.86,4321.04,Returning,0.23,Credit Card,Retail,West-Eve,53235.2128,63469.76,-56323.700000000004,-7.88178380814043,30687.79,4,3,0,1,2,1,19
1078,2023-02-08,Alice,South,9813.32,49,Furniture,3026.85,3183.58,Returning,0.25,Cash,Retail,South-Alice,116996.56499999999,148315.65,-138502.33,-14.11370769525502,45228.96,0,2,3,1,1,1,10
1003,2023-07-17,Eve,West,5738.44,15,Electronics,1729.14,1870.88,Returning,0.23,Cash,Online,West-Eve,21608.664,25937.100000000002,-20198.660000000003,-3.5198869379134408,36426.23,4,3,1,1,1,0,19
1001,2023-05-14,Eve,South,2669.46,35,Electronics,2745.75,3244.76,New,0.05,Bank Transfer,Online,South-Eve,107888.27,96101.25,-93431.79,-35.00025847924299,29184.989999999998,4,2,1,0,0,0,14
1005,2023-03-08,Alice,North,4426.26,12,Clothing,253.29,683.78,New,0.25,Credit Card,Online,North-Alice,6154.02,3039.48,1386.7800000000002,0.3133073972157081,24578.46,0,1,0,0,2,0,5
1090,2023-06-28,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,152108.5158,153212.08000000002,-147235.83000000002,-24.636825768667645,33822.72,2,1,0,1,2,0,7
1014,2023-02-11,David,West,823.51,44,Food,2257.48,2747.81,Returning,0.27,Cash,Online,West-David,88259.6572,99329.12,-98505.61,-119.61677453825698,29832.43,3,3,2,1,1,0,18
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob,10680.7012,3876.8600000000006,2384.3399999999992,0.3808119849230178,56994.649999999994,1,3,2,1,1,1,16
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,27560.800000000003,16892.27,-7078.610000000001,-0.7213017365590413,51433.229999999996,4,1,0,1,0,1,9
1079,2023-06-06,David,South,1982.07,34,Furniture,1967.96,1993.4,Returning,0.15,Credit Card,Online,South-David,57609.26,66910.64,-64928.57,-32.75796011240774,39976.98,3,2,3,1,2,0,13
1015,2023-10-16,Charlie,North,7946.69,23,Food,2937.94,3007.53,Returning,0.03,Cash,Retail,North-Charlie,67097.9943,67572.62,-59625.92999999999,-7.5032409720273465,41769.41,2,1,2,1,1,1,7
1090,2023-08-19,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,75264.84419999999,72782.11,-63693.91,-7.008418608745406,66082.85,1,3,0,1,0,1,16
1042,2023-06-06,Bob,North,9442.65,20,Food,3115.06,3565.58,Returning,0.3,Credit Card,Retail,North-Bob,49918.12,62301.2,-52858.549999999996,-5.5978512387941946,40597.99,1,1,2,1,2,1,6
1077,2023-02-07,Eve,West,9605.34,12,Clothing,2427.46,2743.09,New,0.29,Credit Card,Retail,West-Eve,23371.126800000002,29129.52,-19524.18,-2.0326380950596232,46031.57,4,3,0,0,2,1,19
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,70402.77,76484.89,-71222.44,-13.534083934289162,24267.1,0,3,1,0,1,0,15
1063,2023-10-16,Charlie,North,9775.35,4,Clothing,1134.67,1201.39,New,0.3,Bank Transfer,Retail,North-Charlie,3363.8920000000003,4538.68,5236.67,0.5357015349834021,51544.76,2,1,0,0,0,1,7
1096,2023-09-11,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,17805.795000000002,13997.11,-6399.740000000001,-0.8423625544102763,36782.36,4,2,1,0,1,1,14
1052,2023-07-15,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,121252.80960000001,144112.8,-142412.25,-83.74481785304755,29839.36,2,0,2,1,0,1,2
1096,2023-03-27,Alice,North,4821.31,48,Clothing,2449.21,2714.12,New,0.01,Credit Card,Online,North-Alice,128974.9824,117562.08,-112740.77,-23.383845884209894,29399.77,0,1,0,0,2,0,5
1004,2023-11-18,Alice,East,7211.48,1,Food,182.99,211.18,Returning,0.27,Bank Transfer,Retail,East-Alice,154.16140000000001,182.99,7028.49,0.974625180961467,75915.51,0,0,2,1,0,1,0
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve,41145.59,48334.75,-45786.08,-17.96469531167236,53981.9,4,1,1,0,0,0,9
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice,1353.8596,1150.64,5291.45,0.8213871585153265,82357.6,0,0,0,1,0,0,0
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.92,Returning,0.25,Bank Transfer,Online,South-David,68128.20000000001,80406.59999999999,-73707.26,-11.00216737768198,46676.32,3,2,2,1,0,0,13
1043,2023-11-26,Bob,South,1710.73,3,Electronics,2009.1,2186.42,New,0.25,Bank Transfer,Online,South-Bob,4919.445,6027.299999999999,-4316.57,-2.523232771974537,43325.89,1,2,1,0,0,0,11
1029,2023-12-19,Eve,North,5694.34,21,Food,3085.1,3200.75,New,0.21,Cash,Retail,North-Eve,53100.442500000005,64787.1,-59092.759999999995,-10.377455508452252,59676.24,4,1,2,0,1,1,9
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,101156.7375,100943.25,-93204.14,-12.043263372661714,29103.14,2,3,3,1,0,0,17
1013,2023-10-21,David,East,5039.07,20,Electronics,1533.36,1649.7399999999998,Returning,0.1,Bank Transfer,Online,East-David,29695.319999999996,30667.199999999997,-25628.129999999997,-5.0858848954271325,70148.29,3,0,1,1,0,0,3
1032,2023-06-08,Eve,West,219.82,49,Electronics,4812.41,5088.0,Returning,0.09,Credit Card,Online,West-Eve,226873.92,235808.09,-235588.27,-1071.7326448912747,46251.39,4,3,1,1,2,0,19
1071,2023-10-30,Alice,West,189.48,22,Electronics,2701.39,3185.81,New,0.01,Bank Transfer,Online,West-Alice,69386.94179999999,59430.579999999994,-59241.09999999999,-312.65093941313063,24456.58,0,3,1,0,0,0,15
1059,2023-08-16,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,55653.81569999999,65321.34,-61686.75,-16.972134408557775,28091.170000000002,0,3,0,0,2,0,15
1086,2023-12-31,Alice,South,9269.32,33,Clothing,3419.33,3890.36,Returning,0.21,Cash,Retail,South-Alice,101421.6852,112837.89,-103568.57,-11.173265137032708,54498.28,0,2,0,1,1,1,10
1028,2023-08-04,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,97012.3128,127312.16,-124948.26000000001,-52.856829815136,31763.67,0,1,0,0,1,0,5
1066,2023-07-03,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,41289.984,38689.65,-32309.45,-5.064018369330116,57924.96,2,1,3,1,0,1,7
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David,91465.13040000001,99929.48000000001,-97630.93000000001,-42.475008157316566,48974.87,3,2,3,0,1,1,13
1045,2023-06-06,Bob,South,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,11985.599999999999,4743.3,-1458.77,-0.4441335594438169,46610.42,1,2,1,0,0,0,11
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,13535.923200000001,7328.719999999999,1166.9000000000015,0.13735313020120973,66420.58,2,1,3,0,1,1,7
1057,2023-09-18,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,49679.63,45547.75,-38232.020000000004,-5.226002053110217,36418.869999999995,2,3,2,0,0,1,17
1006,2023-06-06,Bob,East,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,35924.9436,35734.02,-34689.57,-33.21324141892862,36620.0,1,0,1,0,0,1,1
1028,2023-02-16,Bob,East,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,52730.8992,47258.159999999996,-42914.009999999995,-9.878574634853768,40964.15,1,0,1,1,2,0,1
1028,2023-11-20,Alice,East,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,3915.2795,3674.6,-3285.8199999999997,-8.45161788157827,82746.38,0,0,2,1,2,0,0
1044,2023-11-28,Charlie,West,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,21428.539199999996,22223.579999999998,-17362.769999999997,-3.571991087905101,41279.68,2,3,1,0,2,0,17
1084,2023-06-22,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,168450.9064,210306.53,-203648.43,-30.58656824018864,66334.34,4,1,3,1,2,0,9
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,154043.06240000002,201955.52000000002,-200682.34000000003,-157.62291270676576,47883.6,1,2,0,1,0,0,11
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,85931.016,119385.12,-116425.15999999999,-39.33335585616022,43557.95,1,1,2,0,1,0,6
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,122794.1176,154848.76,-150810.18000000002,-37.34237776644267,33871.01,3,3,3,1,0,0,18
1092,2023-08-31,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,151007.61599999998,201394.05999999997,-192190.69999999995,-20.882666765181405,45985.72,4,2,2,0,2,1,14
1089,2023-10-19,Eve,West,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,44212.343400000005,48772.42,-38839.2,-3.9100311882753025,56184.61,4,3,2,1,2,1,19
1062,2023-10-09,Bob,East,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,6427.914000000001,6326.36,-5781.74,-10.616099298593515,41508.77,1,0,1,1,1,0,1
1097,2023-10-26,Alice,East,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,129442.98150000001,126543.33,-118909.35,-15.576324538445217,90380.36,0,0,1,1,2,1,0
1001,2023-10-10,David,West,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,49903.3944,46846.799999999996,-43066.729999999996,-11.393103831410528,37651.08,3,3,3,1,0,0,18
1027,2023-03-10,Eve,South,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,56227.416,52739.61,-48754.270000000004,-12.23340292170806,49971.06,4,2,2,1,0,0,14
1062,2023-05-28,Bob,South,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,23067.912000000004,26128.48,-18561.26,-2.4528505844947017,55450.82,1,2,1,1,0,0,11
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,28872.0775,20487.95,-11295.53,-1.2287874139780386,75526.76,4,1,1,1,0,1,9
1003,2023-09-11,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,70515.5176,92805.46,-83291.27,-8.754425757736602,79662.48,3,0,2,0,0,0,3
1070,2023-11-26,David,North,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,92539.98,123598.4,-117784.89,-20.260546554491174,32925.44,3,1,3,0,1,0,8
1072,2023-12-26,Charlie,North,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,41982.82,38245.09,-34609.59,-9.519898225828634,70056.08,2,1,3,0,0,0,7
1027,2023-02-07,Bob,West,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,3243.5745,2997.27,4899.469999999999,0.6204421064895134,73979.59,1,3,2,0,2,0,16
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,91762.67199999999,111988.4,-109403.48999999999,-42.32390682847758,40235.990000000005,3,3,3,1,2,1,18
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,28104.068000000003,29404.0,-23719.67,-4.172817200971794,75740.41,2,1,1,1,2,0,7
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,26266.169999999995,26865.499999999996,-23215.569999999996,-6.360552120177647,33489.29,2,0,2,1,2,1,2
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,196658.2464,208958.54,-202357.89,-30.65726708733231,62785.259999999995,4,3,1,0,1,1,19
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,5070.144,3736.88,-1256.9300000000003,-0.5068368313877297,78006.71,4,1,0,0,2,0,9
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,22226.556000000004,19939.260000000002,-17942.49,-8.985756997551047,77737.18000000001,2,1,0,0,1,0,7
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,13557.997999999998,17089.5,-7898.93,-0.8594602946280808,87197.28,4,1,3,1,2,1,9
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,57793.5225,63310.50000000001,-62202.64000000001,-56.14666113046776,34033.3,3,1,0,0,1,1,8
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,145114.33299999998,153438.63,-148329.65,-29.033124028671086,36872.65,0,1,1,1,1,1,5
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,158229.828,167055.75,-164769.31,-72.06369290250345,36319.74,3,1,0,0,1,1,8
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,137940.057,150315.08,-149829.66999999998,-308.66622030860503,41765.09,2,3,1,1,2,0,17
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,22802.395500000002,18547.82,-18091.23,-39.62248406666813,33945.88,2,0,3,0,1,1,2
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,3299.1035,3728.55,-1893.8500000000001,-1.0322396032048837,38154.44,3,1,3,1,0,1,8
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,14062.306499999999,13212.449999999999,-4531.419999999998,-0.5219910540569492,58652.090000000004,4,2,1,0,0,1,14
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,131718.528,125495.04000000001,-122598.50000000001,-42.32584393793975,65681.8,4,3,0,0,2,1,19
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,6750.0887999999995,7505.36,2004.1899999999996,0.21075550367788168,51274.64,2,3,3,1,0,0,17
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,3532.4406000000004,4190.83,1667.2300000000005,0.28460445949683005,49416.009999999995,1,1,2,1,0,0,6
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,119952.92800000001,141458.4,-137035.91999999998,-30.98621587887339,70104.28,4,3,3,0,0,0,19
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,129175.56,139396.5,-133553.62,-22.85749835697464,43997.32,3,1,0,1,2,1,8
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,33138.190800000004,40774.58,-35559.270000000004,-6.818246662231009,41836.91,4,0,2,0,2,1,4
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,35310.015999999996,43848.84,-36236.96,-4.760579515178905,87274.36,3,0,0,1,0,0,3
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,57608.7468,59934.600000000006,-57037.89000000001,-19.690576550638486,54171.35,2,3,1,0,2,0,17
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,34177.68,41953.8,-38358.600000000006,-10.669392523364488,73699.48,4,3,2,1,1,1,19
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,41180.333999999995,39183.69,-30232.160000000003,-3.377317620563189,57926.4,3,2,0,0,0,0,13
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,11309.953200000002,13232.44,-3762.5200000000004,-0.3973127544900063,63641.270000000004,2,3,2,0,2,1,17
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,34848.8088,34898.5,-25962.17,-2.9052385039496076,64387.15,1,2,0,0,2,1,11
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,25062.36,32937.04,-28684.5,-6.745262831155028,91526.9,3,0,2,1,0,1,3
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,13876.1868,15451.240000000002,-7625.620000000002,-0.9744429195386438,49334.39,1,0,0,0,2,1,1
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,118177.40400000001,119095.8,-114280.08,-23.73063217961177,54231.729999999996,1,1,1,1,0,1,6
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,36020.8728,36605.520000000004,-31579.880000000005,-6.283752915051616,95406.0,0,0,2,1,2,1,0
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,84522.8475,95053.14000000001,-92926.81000000001,-43.70291064886448,60778.42,4,2,2,1,1,0,14
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,20388.576,10344.39,-4392.2,-0.737913272257774,46188.18,3,3,2,0,0,0,18
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,17546.554200000002,19198.62,-17255.87,-8.882187620640844,56174.479999999996,1,1,2,1,1,0,6
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,147659.19499999998,166932.72,-163550.23,-48.352021735467076,57880.77,0,2,1,1,0,1,10
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,125892.7758,121492.20000000001,-112927.40000000001,-13.185059779562865,72206.07,2,3,2,1,2,0,17
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,142226.512,139402.66,-137252.61000000002,-63.83693867584475,46147.37,3,1,3,0,1,1,8
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,62576.25,73357.5,-72553.03,-90.18736559473939,50138.86,1,0,1,1,2,1,1
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,7767.27,7971.960000000001,-7188.780000000001,-9.17896269056922,61561.6,4,2,3,1,0,1,14
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,787.8416,651.0,8762.77,0.9308459841275069,37504.94,0,3,2,1,0,1,15
